,expedition_id,peak_id,peak_name,year,season,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used
3012,NGO265101,NGO2,Ngojumba Kang II,1965,Spring,Success (main peak),7743.0,8,0,6,0,No
3013,NGOJ83301,NGOJ,Ngojumba Kang I,1983,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7730.0,11,0,5,0,No
3014,NGOJ86301,NGOJ,Ngojumba Kang I,1986,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500.0,8,0,5,0,No
3015,NILN62301,NILN,Nilgiri North,1962,Autumn,Success (main peak),7061.0,10,0,10,0,No
3016,NUPT61101,NUPT,Nuptse,1961,Spring,Success (main peak),7864.0,9,0,6,0,No
3017,NUPT82302,NUPT,Nuptse,1982,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6700.0,3,0,0,0,No
3018,NUPT83401,NUPT,Nuptse,1983,Winter,Did not attempt climb,7408.9238190954775,2,0,0,0,No
3019,OMBK63301,OMBK,Ombak Himal,1963,Autumn,Success (main peak),6500.0,5,0,2,0,No
3020,PALD49201,PALD,Paldor,1949,Summer,Success (main peak),5903.0,3,0,2,0,No
3021,PALD74301,PALD,Paldor,1974,Autumn,Success (main peak),5903.0,2,0,0,0,No
3022,RIPI52101,RIPI,Ripimo Shar,1952,Spring,Success (main peak),6647.0,3,0,0,0,No
3023,PANG55101,PANG,Pangbuk Ri,1955,Spring,Success (subpeak),6503.0,3,0,0,0,No
3024,PANG59301,PANG,Pangbuk Ri,1959,Autumn,Other,6100.0,3,0,4,0,No
3025,PARC52101,PARC,Parchamo,1952,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6150.0,3,0,0,0,No
3026,PARC55101,PARC,Parchamo,1955,Spring,Success (main peak),6279.0,3,0,0,0,No
3027,PARC60301,PARC,Parchamo,1960,Autumn,Success (main peak),6279.0,6,0,1,0,No
3028,PARC72101,PARC,Parchamo,1972,Spring,Success (main peak),6279.0,5,0,0,0,No
3029,PARC73301,PARC,Parchamo,1973,Autumn,Success (main peak),6279.0,12,0,0,0,No
3030,PARC75301,PARC,Parchamo,1975,Autumn,Success (main peak),6279.0,4,0,0,0,No
3031,PATR53301,PATR,Patrasi Himal,1953,Autumn,Did not attempt climb,7408.9238190954775,1,0,0,0,No
3032,PATR71301,PATR,Patrasi Himal,1971,Autumn,Did not attempt climb,7408.9238190954775,6,0,0,0,No
3033,PETH54101,PETH,Pethangtse,1954,Spring,Success (main peak),6739.0,4,0,1,0,No
3034,PETH54301,PETH,Pethangtse,1954,Autumn,Success (main peak),6739.0,3,0,2,0,No
3035,PETH55101,PETH,Pethangtse,1955,Spring,Success (main peak),6739.0,3,0,1,0,No
3036,PETH64101,PETH,Pethangtse,1964,Spring,Success (main peak),6739.0,3,0,2,0,No
3037,PHUR58101,PHUR,Phurbi Chhyachu,1958,Spring,Did not attempt climb,7408.9238190954775,4,0,0,0,No
3038,PIMU55101,PIMU,Pimu,1955,Spring,Success (main peak),6344.0,3,0,0,0,No
3039,PIMU60301,PIMU,Pimu,1960,Autumn,Success (main peak),6344.0,6,0,0,0,No
3040,PIMU72101,PIMU,Pimu,1972,Spring,Success (main peak),6344.0,3,0,0,0,No
3041,PISA55201,PISA,Pisang,1955,Summer,Success (main peak),6091.0,2,0,0,0,No
3042,PISA94301,PISA,Pisang,1994,Autumn,Success (main peak),6091.0,10,10,1,1,No
3043,PK2961101,PK29,Peak 29,1961,Spring,Did not attempt climb,7408.9238190954775,8,0,0,0,No
3044,POIN53101,POIN,Pointed Peak,1953,Spring,Success (main peak),5850.0,4,0,0,0,Yes
3045,POIN53301,POIN,Pointed Peak,1953,Autumn,Success (main peak),5850.0,1,0,4,0,No
3046,POKA53101,POKA,Pokalde,1953,Spring,Success (main peak),5806.0,4,0,0,0,No
3047,POKA54101,POKA,Pokalde,1954,Spring,Success (main peak),5806.0,6,0,0,0,No
3048,POKA70101,POKA,Pokalde,1970,Spring,Success (main peak),5806.0,1,0,0,0,No
3049,POKA73301,POKA,Pokalde,1973,Autumn,Success (main peak),5806.0,0,0,0,0,No
3050,POKA76101,POKA,Pokalde,1976,Spring,Success (main peak),5806.0,4,0,0,0,No
3051,OMBG60301,OMBG,Ombigaichen,1960,Autumn,Success (main peak),6340.0,3,0,2,0,No
3052,PUMO51301,PUMO,Pumori,1951,Autumn,Other,6190.0,2,0,1,0,No
3053,PUMO53301,PUMO,Pumori,1953,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700.0,2,0,0,0,No
3054,PUMO53302,PUMO,Pumori,1953,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6100.0,5,0,0,0,No
3055,PUMO62101,PUMO,Pumori,1962,Spring,Success (main peak),7138.0,4,0,4,0,No
3056,PUMO71101,PUMO,Pumori,1971,Spring,"Bad weather (storms, high winds)",5740.0,5,0,0,0,No
3057,PUTH54301,PUTH,Putha Hiunchuli,1954,Autumn,Success (main peak),7246.0,2,0,4,0,No
3058,PUTH71101,PUTH,Putha Hiunchuli,1971,Spring,"Bad weather (storms, high winds)",5700.0,6,0,0,0,No
3059,PUTH72102,PUTH,Putha Hiunchuli,1972,Spring,Other,6200.0,1,0,0,0,No
3060,PYRM49101,PYRM,Pyramid Peak,1949,Spring,Success (subpeak),7100.0,6,0,11,0,No
3061,RAMD55101,RAMD,Ramdung,1955,Spring,Success (main peak),5900.0,5,0,3,0,No
3062,RATH59301,RATH,Rathong,1959,Autumn,Other,5800.0,1,0,0,0,No
3063,RATH64301,RATH,Rathong,1964,Autumn,Success (main peak),6682.0,28,0,14,0,No
3064,RATH87101,RATH,Rathong,1987,Spring,Success (main peak),6682.0,20,0,0,0,No
3065,ROCN69101,ROCN,Roc Noir,1969,Spring,Success (main peak),7485.0,9,0,5,0,No
3066,ROCN81101,ROCN,Roc Noir,1981,Spring,Success (main peak),7485.0,10,0,4,0,No
3067,ROCN84301,ROCN,Roc Noir,1984,Autumn,Success (main peak),7485.0,6,0,0,0,No
3068,ROCN86301,ROCN,Roc Noir,1986,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100.0,10,0,4,0,No
3069,ROCN88301,ROCN,Roc Noir,1988,Autumn,Success (main peak),7485.0,11,0,2,0,Yes
3070,SAIP54101,SAIP,Saipal,1954,Spring,Accident (death or serious injury),6300.0,8,0,7,0,No
3071,SAIP54301,SAIP,Saipal,1954,Autumn,Did not attempt climb,7408.9238190954775,5,0,0,0,No
3072,SHA274101,SHA2,Shartse II,1974,Spring,Success (main peak),7457.0,4,0,4,0,No
3073,SITA70301,SITA,Sita Chuchura,1970,Autumn,Success (main peak),6611.0,8,0,1,0,No
3074,SNOW79301,SNOW,Snow Peak,1979,Autumn,Other,7408.9238190954775,20,0,23,0,No
3075,SPHN93101,SPHN,Sphinx,1993,Spring,Success (main peak),6825.0,16,0,6,0,No
3076,TAWO63101,TAWO,Tawoche,1963,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6450.0,4,0,1,0,No
3077,TAWO74101,TAWO,Tawoche,1974,Spring,Success (main peak),6495.0,5,0,0,0,No
3078,TAWO82301,TAWO,Tawoche,1982,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",5900.0,4,0,3,0,No
3079,TAWO87401,TAWO,Tawoche,1987,Winter,Did not attempt climb,7408.9238190954775,6,0,0,0,No
3080,KIRA10101,KIRA,Kirat Chuli,1910,Spring,Did not attempt climb,7408.9238190954775,1,0,0,0,No
3081,KIRA36201,KIRA,Kirat Chuli,1936,Summer,Accident (death or serious injury),7177.0,4,0,0,0,No
3082,KIRA37101,KIRA,Kirat Chuli,1937,Spring,Other,7408.9238190954775,3,0,5,0,No
3083,KIRA86301,KIRA,Kirat Chuli,1986,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6650.0,6,0,3,0,Yes
3084,THAR56101,THAR,Tharpu Chuli,1956,Spring,Did not attempt climb,7408.9238190954775,1,0,0,0,No
3085,THAR64301,THAR,Tharpu Chuli,1964,Autumn,Success (main peak),5663.0,3,0,0,0,No
3086,THAR65101,THAR,Tharpu Chuli,1965,Spring,Success (main peak),5663.0,2,0,1,0,No
3087,TILI65301,TILI,Tilicho,1965,Autumn,Did not attempt climb,4850.0,3,0,0,0,No
3088,TILI72101,TILI,Tilicho,1972,Spring,Other,6000.0,1,0,0,0,No
3089,TILI86301,TILI,Tilicho,1986,Autumn,Did not attempt climb,7408.9238190954775,10,0,0,0,No
3090,TLNG20301,TLNG,Talung,1920,Autumn,Other,5800.0,2,0,0,0,No
3091,TLNG53101,TLNG,Talung,1953,Spring,"Route technically too difficult, lack of experience, strength, or motivation",7300.0,2,0,4,0,No
3092,TLNG54101,TLNG,Talung,1954,Spring,"Route technically too difficult, lack of experience, strength, or motivation",7000.0,6,0,4,0,No
3093,TLNG55101,TLNG,Talung,1955,Spring,"Bad weather (storms, high winds)",6500.0,3,0,0,0,No
3094,TLNG61101,TLNG,Talung,1961,Spring,Did not attempt climb,7408.9238190954775,0,0,0,0,No
3095,TLNG63301,TLNG,Talung,1963,Autumn,Other,7250.0,3,0,1,0,No
3096,TLNG75101,TLNG,Talung,1975,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800.0,9,0,7,0,No
3097,TONG59301,TONG,Tongu,1959,Autumn,Success (main peak),6187.0,4,0,4,0,No
3098,TONG62101,TONG,Tongu,1962,Spring,Success (main peak),6187.0,4,0,5,0,No
3099,TUKU88301,TUKU,Tukuche,1988,Autumn,Success (subpeak),6837.0,4,0,5,0,No
3100,TUKU89401,TUKU,Tukuche,1989,Winter,Success (main peak),6920.0,3,0,0,0,No
3101,URKM64101,URKM,Urkinmang,1964,Spring,Success (main peak),6143.0,4,0,2,0,No
3102,URKM71101,URKM,Urkinmang,1971,Spring,Success (main peak),6143.0,1,0,1,0,No
3103,URKM71102,URKM,Urkinmang,1971,Spring,Success (main peak),6143.0,0,0,0,0,No
3104,URKM74301,URKM,Urkinmang,1974,Autumn,Success (main peak),6143.0,7,0,0,0,No
3105,MERR63301,MERR,Merra,1963,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6100.0,3,0,1,0,No
3106,TSUR74101,TSUR,Tsaurabong Peak,1974,Spring,Success (main peak),6395.0,3,0,0,0,No
3107,TSUR75101,TSUR,Tsaurabong Peak,1975,Spring,Success (main peak),6395.0,15,0,15,0,No
3108,TSUR87301,TSUR,Tsaurabong Peak,1987,Autumn,Success (main peak),6395.0,4,0,2,0,No
3109,YALU65101,YALU,Yalung Kang,1965,Spring,Did not attempt climb,7408.9238190954775,0,0,0,0,No
3110,YALU67101,YALU,Yalung Kang,1967,Spring,Did not attempt climb,7408.9238190954775,0,0,0,0,No
3111,YALU81102,YALU,Yalung Kang,1981,Spring,Success (main peak),8505.0,22,0,15,0,Yes
3112,YALU84101,YALU,Yalung Kang,1984,Spring,Did not attempt climb,7408.9238190954775,36,0,0,0,No
3113,YALU89101,YALU,Yalung Kang,1989,Spring,Success (main peak),8505.0,17,0,3,0,Yes
3114,CHOY95313,CHOY,Cho Oyu,1995,Autumn,Success (main peak),8188.0,3,0,1,0,No
3115,FIRN87301,FIRN,Firnkopf,1987,Autumn,Lack of time,6645.0,3,0,2,0,No
3116,LHOT98104,LHOT,Lhotse,1998,Spring,"Illness, AMS, exhaustion, or frostbite",8400.0,2,0,2,0,No
3117,LNPO10101,LNPO,Langpo,1910,Spring,Success (main peak),6965.0,1,0,0,0,No
3118,RAMT30101,RAMT,Ramtang,1930,Spring,Success (main peak),6601.0,3,0,0,0,No
3119,LING35201,LING,Lingtren,1935,Summer,Success (main peak),6713.0,2,0,4,0,No
3120,PYRM39101,PYRM,Pyramid Peak,1939,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6400.0,3,0,6,0,No
3121,KANG51301,KANG,Kangchenjunga,1951,Autumn,Did not attempt climb,7408.9238190954775,2,0,0,0,No
3122,CHUW52301,CHUW,Chulu West,1952,Autumn,Success (main peak),6419.0,6,0,6,0,No
3123,IMJA53101,IMJA,Imjatse,1953,Spring,Success (subpeak),6100.0,4,0,1,0,No
3124,GAN254101,GAN2,Ganesh II,1954,Spring,Did not attempt climb,7408.9238190954775,13,0,22,0,No
3125,CHUL55201,CHUL,Chulu Central,1955,Summer,Success (main peak),6584.0,4,0,0,0,No
3126,IMJA56101,IMJA,Imjatse,1956,Spring,Success (main peak),6165.0,2,0,2,0,No
3127,ANN257101,ANN2,Annapurna II,1957,Spring,"Route technically too difficult, lack of experience, strength, or motivation",7270.0,2,0,4,0,No
3128,SING57101,SING,Singu Chuli,1957,Spring,Success (main peak),6501.0,3,0,0,0,No
3129,IMJA58301,IMJA,Imjatse,1958,Autumn,Success (main peak),6165.0,4,0,0,0,No
3130,IMJA60301,IMJA,Imjatse,1960,Autumn,Success (main peak),6165.0,2,0,1,0,No
3131,IMJA64101,IMJA,Imjatse,1964,Spring,Success (main peak),6165.0,1,0,3,0,No
3132,EVER65102,EVER,Everest,1965,Spring,Attempt rumoured,7408.9238190954775,0,0,0,0,No
3133,EVER67101,EVER,Everest,1967,Spring,Did not attempt climb,7408.9238190954775,0,0,0,0,No
3134,EVER67301,EVER,Everest,1967,Autumn,Did not attempt climb,7408.9238190954775,0,0,0,0,No
3135,TUKU68101,TUKU,Tukuche,1968,Spring,Success (main peak),6920.0,2,0,1,0,No
3136,MAKA71101,MAKA,Makalu,1971,Spring,Success (main peak),8485.0,14,0,18,0,Yes
3137,GANC71101,GANC,Ganchenpo,1971,Spring,"Route technically too difficult, lack of experience, strength, or motivation",6000.0,1,0,0,0,No
3138,KWAN71101,KWAN,Kwangde,1971,Spring,Did not attempt climb,7408.9238190954775,1,0,0,0,No
3139,GAUR71301,GAUR,Gaurishankar,1971,Autumn,Other,6000.0,3,0,2,0,No
3140,CHOY98301,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,2,0,2,0,Yes
3141,CHOY98302,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,1,0,1,0,No
3142,CHOY98321,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,3,0,2,0,No
3143,CHOY98303,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,6,0,1,0,No
3144,CHOY98304,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,6,0,1,0,No
3145,CHOY98305,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,1,0,0,0,No
3146,CHOY98306,CHOY,Cho Oyu,1998,Autumn,"Illness, AMS, exhaustion, or frostbite",7200.0,1,0,0,0,No
3147,CHOY98307,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,5,0,2,0,Yes
3148,CHOY98308,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,2,0,5,0,Yes
3149,CHOY98309,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,2,0,0,0,No
3150,CHOY98310,CHOY,Cho Oyu,1998,Autumn,"Illness, AMS, exhaustion, or frostbite",7800.0,5,0,0,0,No
3151,CHOY98311,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,3,0,1,0,No
3152,CHOY98312,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,4,0,0,0,No
3153,CHOY98313,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,10,0,4,0,Yes
3154,CHOY98314,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,11,0,3,0,Yes
3155,CHOY98315,CHOY,Cho Oyu,1998,Autumn,"Illness, AMS, exhaustion, or frostbite",8000.0,13,0,10,0,Yes
3156,CHOY98316,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,10,0,3,0,Yes
3157,CHOY98317,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,10,0,0,0,No
3158,CHOY98318,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,15,0,3,0,Yes
3159,CHOY98319,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,2,1,1,0,Yes
3160,CHOY98320,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,6,0,0,0,No
3161,CHOY98322,CHOY,Cho Oyu,1998,Autumn,Success (main peak),8188.0,11,0,3,0,No
3162,PUMO98301,PUMO,Pumori,1998,Autumn,Success (main peak),7138.0,14,0,0,0,No
3163,AMAD98301,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,14,0,0,0,No
3164,PUMO98302,PUMO,Pumori,1998,Autumn,Success (main peak),7138.0,7,0,0,0,No
3165,PUMO98303,PUMO,Pumori,1998,Autumn,Success (main peak),7138.0,4,0,0,0,No
3166,PUMO98304,PUMO,Pumori,1998,Autumn,Success (main peak),7138.0,7,0,0,0,No
3167,DHA198301,DHA1,Dhaulagiri I,1998,Autumn,"Bad weather (storms, high winds)",7950.0,5,0,2,0,No
3168,DHA198302,DHA1,Dhaulagiri I,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8100.0,5,1,2,0,No
3169,DHA198303,DHA1,Dhaulagiri I,1998,Autumn,"Bad weather (storms, high winds)",6800.0,4,0,2,0,No
3170,DHA198304,DHA1,Dhaulagiri I,1998,Autumn,"Bad weather (storms, high winds)",6600.0,7,0,0,0,No
3171,DHA198305,DHA1,Dhaulagiri I,1998,Autumn,"Bad weather (storms, high winds)",7600.0,6,0,5,0,Yes
3172,DHA198306,DHA1,Dhaulagiri I,1998,Autumn,"Bad weather (storms, high winds)",7900.0,3,0,2,0,No
3173,DHA198307,DHA1,Dhaulagiri I,1998,Autumn,Success (main peak),8167.0,7,0,6,0,Yes
3174,GURK98301,GURK,Gurkarpo Ri,1998,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6150.0,8,0,3,0,No
3175,MANA98301,MANA,Manaslu,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6800.0,8,0,7,0,No
3176,MANA98302,MANA,Manaslu,1998,Autumn,Accident (death or serious injury),6200.0,2,0,0,0,No
3177,ANN498301,ANN4,Annapurna IV,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200.0,9,0,0,0,No
3178,GLAC98301,GLAC,Glacier Dome,1998,Autumn,Success (main peak),7069.0,4,0,0,0,No
3179,ANN398301,ANN3,Annapurna III,1998,Autumn,"Bad weather (storms, high winds)",6300.0,1,0,1,0,No
3180,ANN198301,ANN1,Annapurna I,1998,Autumn,"Illness, AMS, exhaustion, or frostbite",6650.0,11,0,9,0,No
3181,GANG98301,GANG,Gangapurna,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400.0,8,0,2,0,No
3182,TILI98301,TILI,Tilicho,1998,Autumn,Success (main peak),7134.0,7,0,0,0,No
3183,TILI98302,TILI,Tilicho,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000.0,5,0,2,0,No
3184,BHRI98301,BHRI,Bhrikuti,1998,Autumn,Success (main peak),6476.0,4,0,0,0,No
3185,SAIP98301,SAIP,Saipal,1998,Autumn,Success (main peak),7030.0,3,0,0,0,No
3186,MANA98303,MANA,Manaslu,1998,Autumn,"Bad weather (storms, high winds)",6800.0,7,0,3,0,No
3187,MANA98304,MANA,Manaslu,1998,Autumn,"Bad weather (storms, high winds)",7200.0,7,0,0,0,No
3188,AMAD98302,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,18,0,0,0,No
3189,AMAD98303,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,5,0,0,0,No
3190,AMAD98304,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,3,0,0,0,No
3191,AMAD98305,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,1,0,0,0,No
3192,AMAD98306,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,2,0,0,0,No
3193,AMAD98307,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,18,0,3,0,No
3194,AMAD98308,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,2,0,2,0,No
3195,AMAD98309,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,1,0,0,0,No
3196,AMAD98310,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,4,0,0,0,No
3197,AMAD98311,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,8,0,0,0,No
3198,AMAD98312,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,7,0,2,0,No
3199,AMAD98313,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,6,0,0,0,No
3200,AMAD98314,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,3,0,2,0,No
3201,AMAD98315,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,7,0,0,0,No
3202,AMAD98316,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,9,0,5,0,No
3203,AMAD98317,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,2,0,0,0,No
3204,AMAD98318,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,8,0,3,0,No
3205,AMAD98319,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,4,0,2,0,No
3206,AMAD98320,AMAD,Ama Dablam,1998,Autumn,"Illness, AMS, exhaustion, or frostbite",5800.0,3,1,1,0,No
3207,AMAD98321,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,4,0,5,0,No
3208,AMAD98322,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,12,0,0,0,No
3209,AMAD98323,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,8,0,0,0,No
3210,AMAD98324,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,6,0,0,0,No
3211,AMAD98325,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,6,0,5,0,No
3212,AMAD98326,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,6,0,2,0,No
3213,AMAD98327,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,4,0,1,0,No
3214,AMAD98328,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,11,0,2,0,No
3215,AMAD98329,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,1,0,2,0,No
3216,PUMO98305,PUMO,Pumori,1998,Autumn,Success (main peak),7138.0,4,0,1,0,No
3217,PUMO98306,PUMO,Pumori,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200.0,7,0,0,0,No
3218,GYAC98301,GYAC,Gyachung Kang,1998,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",7000.0,7,0,0,0,No
3219,GYAC98302,GYAC,Gyachung Kang,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700.0,4,0,4,0,No
3220,KTEG98301,KTEG,Kangtega,1998,Autumn,Success (main peak),6783.0,8,0,0,0,No
3221,PUTH98301,PUTH,Putha Hiunchuli,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6300.0,7,0,2,0,No
3222,SAIP98302,SAIP,Saipal,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700.0,2,0,0,0,No
3223,EVER98302,EVER,Everest,1998,Autumn,Success (main peak),8850.0,5,0,0,0,Yes
3224,AMAD98330,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,4,0,0,0,No
3225,EVER98303,EVER,Everest,1998,Autumn,Success (main peak),8850.0,6,0,4,0,Yes
3226,EVER98304,EVER,Everest,1998,Autumn,"Illness, AMS, exhaustion, or frostbite",8500.0,2,0,0,0,No
3227,EVER98305,EVER,Everest,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8100.0,1,0,2,0,No
3228,EVER98306,EVER,Everest,1998,Autumn,"Bad weather (storms, high winds)",8350.0,2,0,5,0,Yes
3229,LHOT98301,LHOT,Lhotse,1998,Autumn,Success (main peak),8516.0,10,0,2,0,No
3230,EVER98308,EVER,Everest,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000.0,1,0,3,0,No
3231,EVER98309,EVER,Everest,1998,Autumn,"Bad weather (storms, high winds)",8100.0,3,0,3,0,No
3232,EVER98301,EVER,Everest,1998,Autumn,"Bad weather (storms, high winds)",8100.0,3,0,0,0,No
3233,EVER98307,EVER,Everest,1998,Autumn,Lack (or loss) of supplies or equipment,8040.0,9,0,9,0,Yes
3234,AMAD98331,AMAD,Ama Dablam,1998,Autumn,Success (main peak),6814.0,2,0,2,0,No
3235,LSHR98301,LSHR,Lhotse Shar,1998,Autumn,Success (main peak),8382.0,17,0,2,0,Yes
3236,BARU98301,BARU,Baruntse,1998,Autumn,Success (main peak),7152.0,12,1,0,0,No
3237,BARU98302,BARU,Baruntse,1998,Autumn,Success (main peak),7152.0,8,0,6,0,No
3238,BARU98303,BARU,Baruntse,1998,Autumn,Lack of time,7050.0,5,0,0,0,No
3239,BARU98304,BARU,Baruntse,1998,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",5900.0,4,0,1,0,No
3240,BARU98305,BARU,Baruntse,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6900.0,7,0,2,0,No
3241,DROM98301,DROM,Drohmo,1998,Autumn,Success (subpeak),6855.0,2,0,2,0,No
3242,TENG98301,TENG,Tengkoma,1998,Autumn,Success (main peak),6215.0,2,0,2,0,No
3243,DROM98302,DROM,Drohmo,1998,Autumn,Did not attempt climb,7408.9238190954775,6,0,0,0,No
3244,MAKA98304,MAKA,Makalu,1998,Autumn,Lack (or loss) of supplies or equipment,8300.0,7,0,4,0,Yes
3245,MAKA98301,MAKA,Makalu,1998,Autumn,Lack (or loss) of supplies or equipment,8250.0,2,0,1,0,Yes
3246,MAKA98302,MAKA,Makalu,1998,Autumn,"Bad weather (storms, high winds)",8200.0,7,0,3,0,No
3247,MAKA98303,MAKA,Makalu,1998,Autumn,"Bad weather (storms, high winds)",7400.0,10,0,0,0,Yes
3248,TENG98302,TENG,Tengkoma,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100.0,7,0,0,0,Yes
3249,KANG98301,KANG,Kangchenjunga,1998,Autumn,"Bad weather (storms, high winds)",7400.0,7,0,0,0,No
3250,JANU98301,JANU,Jannu,1998,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200.0,4,0,0,0,No
3251,TAPL98301,TAPL,Taple Shikhar,1998,Autumn,Success (main peak),6447.0,2,0,7,0,Yes
3252,PYRM98301,PYRM,Pyramid Peak,1998,Autumn,"Bad weather (storms, high winds)",6200.0,1,0,1,0,No
